Sentence,Class
Next  the gum base is cooked in kettles at 243 degrees Fahrenheit (116 degrees Celsius) until it has melted into a thick syrup.,Relevant
To purify it  workers pass it through screens and place it in a high speed centrifuge before refiltering it  this time through finer screens.,Relevant
The gum base is now ready for additives.,Irrelevant
It is placed in kettles to be cooked  and additional ingredients are stirred in by large steel blades.,Relevant
First  extremely fine powdered sugar and corn syrup are added.,Relevant
Flavorings are added next  followed by softeners.,Relevant
When the mixture is smooth enough  it is rolled out onto belts and cooled by being exposed to cold air.,Relevant
The next step is kneading.,Irrelevant
For several hours machines gently pummel the mass  of chewing gum until it is properly rubbery and smooth.,Relevant
Large chunks are then chopped off the mass  to be flattened by rollers until they reach the proper thickness of nearly 17 inches (about 43 cm).,Relevant
During this process  the sheet of chewing gum is dusted with powdered sugar to prepare it for cutting.,Relevant
A cutting machine first scores the sheet in a pattern of rectangles  each 1.3 inches (3.3 centimeters) long and 449 of an inch (1.14 centimeters) wide.,Relevant
The sheet is then put aside at the proper temperature and humidity to  season.,Relevant
Once seasoned  the gum sheets are broken into sticks  wrapped in aluminum foil or wax paper  wrapped in paper  and put into plastic packs that are then sealed.,Relevant
Put into boxes or plastic bags  the gum is ready to be shipped to retail outlets.,Relevant
Amazingly  gum balls make up only three percent of chewing gum sales  yet their unique merchandising makes them intriguing.,Irrelevant
Gumballs are made by scoring a cylinder of gum twice to form balls  which are then stored several hours at 55-60 degrees Fahrenheit (13-16 degrees Celsius) to harden.,Relevant
The balls are put into huge kettles to be coated with a flavored and colored sucrose solution.,Relevant
After seven hours  the coated balls are dried with hot air  then rolled in beeswax or other wax to make them shiny.,Relevant
The nature of gumball machines determined the next step.,Irrelevant
An enclosed plastic globe is subject to interior condensation.,Relevant
The water collected ruins untreated gumballs  so they are usually coated with a plastic  water-repellent glaze to protect them.,Relevant
Candy-coated gums are made in essentially the same way  their final destination being boxes  not gum-ball machines.,Relevant
A recent development has been the introduction of gums with a liquid center.,Relevant
To make this gum  the gum base is extruded to form a hollow rope.,Relevant
The liquid is then fed into the hollow area  and a cutting machine chops the ropes into bite-size pieces and wraps them.,Relevant
Once a company has received a shipment of cocoa beans at its processing plant  the beans are roasted  first on screens and then in revolving cylinders through which heated air is blown.,Relevant
Over a period of 30 minutes to 2 hours  the moisture in the beans is reduced from about seven percent to about one percent.,Relevant
The roasting process triggers a browning reaction  in which more than 300 different chemicals present in the cocoa beans interact.,Relevant
The beans now begin to develop the rich flavor we associate with chocolate.,Irrelevant
Roasting also causes the shells to open and break away from the nibs (the meat of the bean).,Relevant
This separation process can be completed by blowing air across the beans as they go through a giant winnowing machine called a cracker and fanner  which loosens the hulls from the beans without crushing them.,Irrelevant
The hulls  now separated from the nibs  are usually sold as either mulch or fertilizer.,Relevant
They are also sometimes used as a commercial boiler fuel.,Irrelevant
Next  the roasted nibs undergo broyage  a process of crushing that takes place in a grinder made of revolving granite blocks.,Relevant
The design of the grinder may vary  but most resemble old-fashioned flour mills.,Irrelevant
The final product of this grinding process  made up of small particles of the nib suspended in oil  is a thick syrup known as chocolate liquor.,Irrelevant
The next step is refining  during which the liquor is further ground between sets of revolving metal drums.,Relevant
Each successive rolling is faster than the preceding one because the liquor is becoming smoother and flows easier.,Relevant
The ultimate goal is to reduce the size of the particles in the liquor to about 001 inch (00254 centimeters).,Irrelevant
If the chocolate being produced is to be cocoa powder  from which hot chocolate and baking mixes are made  the chocolate liquor may be dutched  a process so-named because it was invented by the Dutch chocolate maker Conrad van Houten.,Relevant
In the dutching process  the liquor is treated with an alkaline solution  usually potassium carbonate  that raises its pH from 5.5 to 7 or 8.,Relevant
This increase darkens the color of the cocoa  renders its flavor more mild  and reduces the tendency of the nib particles to form clumps in the liquor.,Relevant
The powder that eventually ensues is called dutch cocoa.,Irrelevant
The next step in making cocoa powder is defatting the chocolate liquor  or removing large amounts of butter from it.,Relevant
This is done by further compressing the liquor between rollers  until about half of the fat from its cocoa beans has been released.,Relevant
The resulting solid material  commonly called press cake  is then broken  chopped  or crushed before being sifted to produce cocoa powder.,Relevant
When additives such as sugar or other sweeteners have been blended  this cocoa powder becomes a modern version of chocalatl.,Relevant
If the chocolate being produced is to become candy  the press cake is remixed with some of the removed cocoa butter.,Relevant
The restored cocoa butter is necessary for texture and consistency  and different types of chocolate require different amounts of cocoa butter.,Irrelevant
The mixture now undergoes a process known as conching  in which it is continuously turned and ground in a huge open vat.,Relevant
The process s name derives from older vats  which resembled large conch shells.,Irrelevant
The conching process can last from between three hours to three days (more time is not necessarily better  however).,Relevant
This is the most important step in making chocolate.,Irrelevant
The speed and temperature of the mixing are critical in determining the quality of the final product.,Irrelevant
Another crucial aspect of conching is the time and rate at which other ingredients are added.,Irrelevant
The ingredients added during conching determine what type of chocolate is produced: sweet chocolate consists of chocolate liquor  cocoa butter  sugar  and vanilla  milk chocolate contains sweet chocolate with powdered whole milk or whole liquid milk.,Irrelevant
At the end of the conching process  the chocolate is poured into molds  cooled  cut  and wrapped.,Relevant
First  the coffee cherries must be harvested  a process that is still done manually.,Relevant
Next  the cherries are dried and husked using one of two methods.,Relevant
The dry method is an older  primitive  and labor-intensive process of distributing the cherries in the sun  raking them several times a day  and allowing them to dry.,Relevant
When they have dried to the point at which they contain only 12 percent water  the beans  husks become shriveled.,Relevant
At this stage they are hulled  either by hand or by a machine.,Relevant
In employing the wet method  the hulls are removed before the beans have dried.,Relevant
Although the fruit is initially processed in a pulping machine that removes most of the material surrounding the beans  some of this glutinous covering remains after pulping.,Relevant
This residue is removed by letting the beans ferment in tanks  where their natural enzymes digest the gluey substance over a period of 18 to 36 hours.,Relevant
Upon removal from the fermenting tank  the beans are washed  dried by exposure to hot air  and put into large mechanical stirrers called hullers.,Relevant
 There  the beans  last parchment covering  the pergamino  crumbles and falls away easily.,Irrelevant
The huller then polishes the bean to a clean  glossy finish.,Relevant
The beans are then placed on a conveyor belt that carries them past workers who remove sticks and other debris.,Relevant
Next  they are graded according to size  the location and altitude of the plantation where they were grown  drying and husking methods  and taste.,Relevant
All these factors contribute to certain flavors that consumers will be able to select thanks in part to the grade.,Irrelevant
Once these processes are completed  workers select and pack particular types and grades of beans to fill orders from the various roasting companies that will finish preparing the beans.,Relevant
When beans (usually robusta) are harvested under the undesirable conditions of hot  humid countries or coastal regions  they must be shipped as quickly as possible  because such climates encourage insects and fungi that can severely damage a shipment.,Relevant
When the coffee beans arrive at a roasting plant  they are again cleaned and sorted by mechanical screening devices to remove leaves  bark  and other remaining debris.,Relevant
If the beans are not to be decaffeinated  they are ready for roasting.,Relevant
If the coffee is to be decaffeinated  it is now processed using either a solvent or a water method.,Relevant
In the first process  the coffee beans are treated with a solvent (usually methylene chloride) that leaches out the caffeine.,Relevant
If this decaffeination method is used  the beans must be thoroughly washed to remove traces of the solvent prior to roasting.,Relevant
The other method entails steaming the beans to bring the caffeine to the surface and then scraping off this caffeine-rich layer.,Relevant
The beans are roasted in huge commercial roasters according to procedures and specifications which vary among manufacturers (specialty shops usually purchase beans directly from the growers and roast them on-site).,Relevant
The most common process entails placing the beans in a large metal cylinder and blowing hot air into it.,Relevant
An older method  called singeing  calls for placing the beans in a metal cylinder that is then rotated over an electric  gas  or charcoal heater.,Irrelevant
Regardless of the particular method used  roasting gradually raises the temperature of the beans to between 431 and 449 degrees Fahrenheit (220-230 degrees Celsius).,Relevant
This triggers the release of steam  carbon monoxide  carbon dioxide  and other volatiles  reducing the weight of the beans by 14 to 23 percent.,Relevant
The pressure of these escaping internal gases causes the beans to swell  and they increase their volume by 30 to 100 percent.,Relevant
Roasting also darkens the color of the beans  gives them a crumbly texture  and triggers the chemical reactions that imbue the coffee with its familiar aroma (which it has not heretofore possessed).,Irrelevant
After leaving the roaster  the beans are placed in a cooling vat  wherein they are stirred while cold air is blown over them.,Relevant
If the coffee being prepared is high-quality  the cooled beans will now be sent through an electronic sorter equipped to detect and eliminate beans that emerged from the roasting process too light or too dark.,Relevant
If the coffee is to be pre-ground  the manufacturer mills it immediately after roasting.,Relevant
Special types of grinding have been developed for each of the different types of coffee makers  as each functions best with coffee ground to a specific fineness.,Irrelevant
If the coffee is to be instant  it is I V brewed with water in huge percolators after the grinding stage.,Relevant
An extract is clarified from the brewed coffee and sprayed into a large cylinder.,Relevant
As it falls downward through this cylinder  it enters a warm air stream that converts it into a dry powder.,Relevant
Because it is less vulnerable to flavor and aroma loss than other types of coffee  whole bean coffee is usually packaged in foil-lined bags.,Relevant
If it is to retain its aromatic qualities  pre-ground coffee must be hermetically sealed: it is usually packaged in impermeable plastic film  aluminum foil  or cans.,Relevant
Instant coffee picks up moisture easily  so it is vacuum-packed in tin cans or glass jars before being shipped to retail stores.,Relevant
The twenty component parts of the typical combination lock are formed  drawn  cut  pressed  and molded on a variety of machines  both manual and automatic.,Relevant
The lever  locking latch  and disc shaft are all made by injection molding  a process in which molten zamak is poured into a mold and subjected to heat and pressure until it solidifies into the shape of the mold.,Relevant
Although the post is shaped at room temperature  it is also formed under high pressure.,Relevant
The combination disc and the cam are made of cold-rolled—passed under huge rolls without being heated—flat strip steel  after being cold rolled  the steel is put in a blanking die  a sophisticated cookie cutter  which cuts (or blanks) out the properly shaped piece.,Relevant
The internal disc spring is made from stainless steel round wire and produced on a spring winder that automatically twists and turns the wire to form the traditional coil spring.,Irrelevant
The shackle collar  like the combination disc and cam  is made from cold-rolled flat strip steel that is blanked in a blanking die.,Irrelevant
The inner case is produced from flat steel strip and drawn to a cup configuration.,Irrelevant
This process requires great pressure to stretch and compress the material as it is pressed or drawn around a die  whose shape it takes.,Relevant
The outer case is manufactured similarly to the inner case but from stainless steel sheet instead of strip.,Relevant
The back cover  also stainless steel  is blanked in a blanking die.,Relevant
The durable shackle is made of round bar stock and machined on a screw machine  then formed to its U-shape and notched to accept the locking latch.,Irrelevant
It is finally annealed (heated to great temperature before being quenched in water) to make it resistant to hacksaws and bolt cutters.,Relevant
The combination dial  also zamak  is injection molded  then chromized.,Relevant
This process involves heating the part in a salt bath rich in chromium.,Relevant
The steel absorbs the chromium  which hardens on the surface as it cools rapidly.,Relevant
The dial is painted black and white wiped  which leaves the numbers highlighted against the black face.,Relevant
Several plating and finishing processes can be used to protect the components against corrosion.,Relevant
The lever  disc shaft  combination cam  and dial are chromized.,Relevant
The inner case  shackle collar  and lever post are all cadmium-plated.,Relevant
The shackle and locking latch are copper nickel-plated.,Relevant
The outer case  of stainless steel  is mechanically polished to enhance luster.,Relevant
Assembly of the components is precise with the back plate disc shaft  combination cam  and spacers forming one subassembly.,Relevant
The outer and inner cases are riveted together and then pierced at the point where the shackle is inserted.,Relevant
The combination dial  outer and inner case unit  and combination cam are then fastened together.,Relevant
Finally  these sub-assemblies and the remaining parts are fitted together.,Relevant
The lock case is closed and the edges folded over and sealed.,Relevant
Conventional hardware fasteners that can be released with the proper tool are not used.,Irrelevant
The remaining operation is the application of a removable tag or label to the lock.,Relevant
On this tag is the combination  determined randomly by machine draw.,Irrelevant
Lock manufacturers today jealously guard their combination setting procedures.,Irrelevant
A typical combination lock is sold in blister pack  a rigid molded plastic with cardboard backing  although locks may also be individually boxed.,Relevant
Manufacturing a combine begins with the delivery of large coils of sheet steel to the sheet metal shop.,Relevant
The coil steel is loaded into one of several machines that make up the cut-to-length line in the sheet metal shop.,Relevant
Computer-controlled rollers pull the steel from the coil  flatten it  and feed it into a cutting machine.,Relevant
The steel is cut into blanks  basic rectangular shapes that are later welded together to form the body of the combine and the top-mounted grain tank.,Relevant
For maximum efficiency  the cut-to-length line operates on pre-determined batch schedules.,Relevant
The basic metal shapes cut from the steel coils are used during the day or week that they are cut  so there is no storage of basic components.,Relevant
From the cut-to-length line  the blanks are moved to the cut-to-shape line.,Relevant
In a laser punch press  an industrial laser cuts complex shapes from them and drills holes for shafts  piping  and bolts.,Relevant
Then the press exerts up to 1 000 tons of pressure to bend the steel into final form.,Relevant
Small batches of parts are moved from the sheet metal shop to the welding area  where cellular manufacturing techniques are used for speed and quality control.,Relevant
In cellular manufacturing  several manufacturing functions are grouped in one area so parts can be quickly passed from one operation to the next  and several subcomponents are loaded on a transportation skid before being sent to the next assembly step.,Relevant
Thus  all the parts needed to assemble a batch of components are present when the skid arrives.,Relevant
To further enhance efficiency  much of the welding of sheet steel components is done by powerful  computer-controlled units.,Relevant
Hydraulic lifts properly position components that are then welded by one-armed robots.,Relevant
As the smaller components of the combine are assembled  the body begins to take shape.,Relevant
  In the form of a simple frame  it is now attached to an overhead loadbar conveyor track that carries it through the remainder of the production process.,Relevant
After the body has been welded  the overhead conveyor transports it to and submerges it in the paint tank  a huge 48 000 gallon (181 776 liters) tank full of electrostatically charged paint.,Relevant
Because combines are used and stored outside  their paint must be able to resist the harmful effects of sunshine and moisture  and the electrostatic process insures that it will.,Irrelevant
In electrostatic painting  the metal combine body is given a positive electrical charge while the water-based paint is given a negative charge.,Relevant
Because opposite electrical charges are attracted to each other  the positively charged body attracts the negatively charged paint  causing the paint to bond to the combine tightly and completely (only rubber gaskets and other non-metallic parts are not touched by the paint).,Irrelevant
After the conveyor lifts the combine body from the paint bath  it suspends it over the tank for a few moments so that excess paint can drip off.,Relevant
The body is then moved into a 363 degree Fahrenheit (182 degrees Celsius) oven where the paint is baked to a hard  rust-resistant finish.,Relevant
After painting  the combine body is carried through the assembly line so that other major components may be installed.,Relevant
Where necessary  these components have also been dipped in the electrostatic paint bath.,Relevant
Once the axles  hubs  and tires have been added  the combine is removed from the overhead conveyor and is towed from station to station.,Relevant
After the combine body  the other significant structural assembly is the grain tank.,Irrelevant
In the grain tank assembly area  skilled workers use a complex positioning and welding system to complete more than 500 separate welds in two  10-Y2 minute sequences.,Irrelevant
Automated sheet metal handling equipment pulls flat sheets from skids fresh from the cut-to-shape line in the sheet metal shop.,Irrelevant
These sheets are then loaded onto a huge metal table the size of a two-car garage.,Relevant
Next  hydraulic cylinders position the side panels as human welders scramble to secure the corners of the grain tank with tack welds.,Relevant
When the human welders are out of harm s way  robot arms swing into action  making hundreds of welds in a few minutes.,Relevant
After the body and grain tank have been painted  they are brought to the final assembly line  where 22 different assembly operations are performed.,Relevant
Major components like the engine module are installed  wiring and hydraulic lines are connected  and all systems are tested.,Relevant
Oil  anti-freeze  and gas are added  and the engine is started.,Relevant
On the outside  a final coating of clear polyurethane is applied across the top of the wide  flat surfaces of the cab  grain tank  and engine module  and decals are applied.,Relevant
Compact discs must be manufactured under very clean and dust free conditions in a  clean room   which is kept free from virtually all dust particles.,Irrelevant
The air in the room is specially filtered to keep out dirt  and occupants of the room must wear special clothing.,Relevant
Because an average dust particle is 100 times larger than the average pit and land on a CD  even the smallest dust particle can render a disc useless.,Irrelevant
The original music is first recorded onto a digital audio tape.,Relevant
Next  the audio program is transferred to a 3/4-inch (1.9 centimeters) video tape  and then data (called subcodes) used for indexing and tracking the music is added to the audio data on the tape.,Relevant
At this point  the tape is called a pre-master.,Irrelevant
The pre-master tape will be used to create the disc master (also called the glass master)  which is a disc made from specially prepared glass.,Irrelevant
The glass is polished to a smooth finish and coated with a layer of adhesive and a layer of photoresist material.,Relevant
The disc is approximately 9.45 inches (240 millimeters) in diameter and 24 of an inch (six millimeters) thick.,Irrelevant
After the adhesive and photoresist are applied  the disc is cured in an oven.,Relevant
Next  both the pre-master tape and the disc master are put into a complex laser cutting machine.,Relevant
The machine plays back the audio program on the pre-master tape.,Relevant
As it does so  the program is transferred to a device called a CD encoder  which in turn generates an electrical signal.,Relevant
This signal powers a laser beam  which exposes or  cuts  grooves into the photoresist coating on the glass disc (the disc master).,Relevant
The grooves that have been exposed are then etched away by chemicals  these etched grooves will form the pits of the CD s surface.,Relevant
A metal coating  usually silver  is then applied to the disc.,Relevant
The disc master now contains the exact pit-and-land track that the finished CD will have.,Irrelevant
After etching  the disc master undergoes a process called electroforming  in which another metal layer such as nickel is deposited onto the disc s surface.,Relevant
The phrase  electro  is used because the metal is deposited using an electric current.,Irrelevant
The disc is bathed in an electrolytic solution  such as nickel solphamate  and as the electric current is applied  a layer of metal forms on the disc master.,Relevant
The thickness of this metal layer is strictly controlled.,Relevant
Next  the newly applied metal layer is pulled apart from the disc master  which is put aside.,Relevant
The metal layer  or father  contains a negative impression of the disc master track  in other words  the track on the metal layer is an exact replica  but in reverse  of the track on the disc master.,Relevant
The metal father then undergoes further electroforming to produce one or more mothers  which are simply metal layers that again have positive impressions of the original disc master track.,Relevant
Using the same electroforming process  each mother then produces a son (also called a stamper) with a negative impression of the track.,Relevant
It is the son that is then used to create the actual CD.,Relevant
After being separated from the mother  the metal son is rinsed  dried  polished and put in a punching machine that cuts out the center hole and forms the desired outside diameter.,Relevant
The metal son is then put into a hollow cavity—a die—of the proper disc shape in an injection molding machine.,Relevant
Molten polycarbonate plastic is then poured into this die to form around the metal son.,Relevant
Once cooled  the plastic is shaped like the son  with the pits and grooves—once again in a positive impression of the original disc master track—formed into one side.,Relevant
The center hole is then punched out of plastic disc  which is transparent at  this stage.,Relevant
Next  the disc is scanned for flaws such as water bubbles  dust particles  and warps.,Relevant
If a flaw is found  the disc must be discarded.,Relevant
If the disc meets the quality standards  I it is then coated with an extremely thin  reflective layer of aluminum.,Relevant
The coating is applied using vacuum deposition.,Relevant
In this process  aluminum is put into a vacuum chamber and heated to the point of evaporation  which allows it to be applied evenly to the plastic disc.,Relevant
Finally  a clear acrylic plastic is applied to the disc to help protect the underlying layers from physical damage such as scratches.,Relevant
After the label is printed  generally using a silk-screening process  the compact disc is complete and ready for packaging and shipment.,Relevant
Purchased from outside contractors  the laser and the photodiode are installed beneath the disc clamp.,Relevant
The various lenses and mirrors in the assembly must be properly spaced and aligned so that they can focus and direct light as necessary.,Relevant
The whole assembly is then housed in a plastic case.,Relevant
The case is made by the one of the usual plastic forming processes such as extrusion or injection molding  while the lenses and mirrors (usually silicon) are cut into the proper shape and then finely polished with abrasives.,Relevant
The semiconducting photodiode is made by preparing and polishing a substance such as silicon or germanium and then adding impurities to create layers.,Irrelevant
Electrical contacts are then added.,Relevant
After the optical components are in position  the gears and belt that will help to position the optical pick-up are put in place.,Relevant
Next  the motor that will move the optical pick-up is connected to the gears and belt and placed on the chassis.,Relevant
The loading tray is now centered  and the spindle motor that will rotate the disc is installed.,Irrelevant
After the clamp to which the optical pick-up has been attached is positioned adjacent to the loading tray  the tray  clamp  and pick-up motor are installed in the loading drawer  which is placed in the CD player s cabinet.,Relevant
Last to be assembled are the electronic components.,Irrelevant
Designed by engineers using computer-aided design (CAD) packages  the circuit boards consist of a copper-clad base that has a pattern transferred onto it (masking) through screen printing or a similar method.,Irrelevant
After being coated with a photosensitive material  the patterned areas are etched away chemically to create a multi-layered board—the layers comprise the various transistors and capacitors that make up the circuits.,Relevant
The tiny microchips (usually made of silicon) that are mounted on the board are made in the same way  except on a much smaller scale.,Irrelevant
Depending on the manufacturer  the CD player may have one large circuit board or several smaller boards.,Irrelevant
After they have been attached to the panel or panels  the circuits are attached to the CD player s front control panel  the switch assembly  and finally the power supply.,Relevant
Once the various subassemblies are ready  they are connected and interfaced together to complete the final assembly.,Relevant
Most of the work performed at this stage is done by human workers.,Irrelevant
The CD player is now tested and sent for packaging.,Relevant
The manufacture of concrete is fairly simple.,Irrelevant
First  the cement (usually Portland cement) is prepared.,Relevant
Next  the other ingredients—aggregates (such as sand or gravel)  admixtures (chemical additives)  any necessary fibers  and water—are mixed together with the cement to form concrete.,Relevant
The concrete is then shipped to the work site and placed  compacted  and cured.,Relevant
The limestone  silica  and alumina that make up Portland cement are dry ground into a very fine powder  mixed together in predetermined proportions  preheated  and calcined (heated to a high temperature that will burn off impurities without fusing the ingredients).,Relevant
Next the material is burned in a large rotary kiln at 2 550 degrees Fahrenheit (1 400 degrees Celsius).,Relevant
At this temperature  the material partially fuses into a substance known as clinker.,Irrelevant
A modern kiln can produce as much as 6 200 tons of clinker a day.,Irrelevant
The clinker is then cooled and ground to a fine powder in a tube or ball mill.,Relevant
A ball mill is a rotating drum filled with steel balls of different sizes (depending on the desired fineness of the cement) that crush and grind the clinker.,Relevant
Gypsum is added during the grinding process.,Relevant
The final composition consists of several compounds: tricalcium silicate  dicalcium silicate  tricalcium aluminate  and tetracalcium aluminoferrite.,Irrelevant
The cement is then mixed with the other ingredients: aggregates (sand  gravel  or crushed stone)  admixtures  fibers  and water.,Relevant
Aggregates are pre-blended or added at the ready-mix concrete plant under normal operating conditions.,Relevant
The mixing operation uses rotation or stirring to coat the surface of the aggregate with cement paste and to blend the other ingredients uniformly.,Irrelevant
A variety of batch or continuous mixers are used.,Irrelevant
Fibers  if desired  can be added by a variety of methods including direct spraying  premixing  impregnating  or hand laying-up.,Relevant
Silica fume is often used as a dispersing or densifying agent.,Relevant
Once the concrete mixture is ready  it is transported to the work site.,Relevant
There are many methods of transporting concrete  including wheelbarrows  buckets  belt conveyors   special trucks  and pumping.,Irrelevant
Pumping transports large quantities of concrete over large distances through pipelines using a system consisting of a hopper  a pump  and the pipes.,Relevant
Pumps come in several types—the horizontal piston pump with semi-rotary valves and small portable pumps called squeeze pumps.,Irrelevant
A vacuum provides a continuous flow of concrete  with two rotating rollers squeezing a flexible pipe to move the concrete into the delivery pipe.,Irrelevant
Once at the site  the concrete must be placed and compacted.,Relevant
These two operations are performed almost simultaneously.,Relevant
Placing must be done so that segregation of the various ingredients is avoided and full compaction—with all air bubbles eliminated—can be achieved.,Relevant
Whether chutes or buggies are used  position is important in achieving these goals.,Relevant
The rates of placing and of compaction should be equal  the latter is usually accomplished using internal or external vibrators.,Irrelevant
An internal vibrator uses a poker housing a motor-driven shaft.,Irrelevant
When the poker is inserted into the concrete  controlled vibration occurs to compact the concrete.,Relevant
External vibrators are used for precast or thin in situ sections having a shape or thickness unsuitable for internal vibrators.,Relevant
These type of vibrators are rigidly clamped to the formwork  which rests on an elastic support.,Irrelevant
Both the form and the concrete are vibrated.,Relevant
Vibrating tables are also used  where a table produces vertical vibration by using two shafts rotating in opposite directions.,Relevant
Once it is placed and compacted  the concrete must cured before it is finished to make sure that it doesn t dry too quickly.,Relevant
Concrete s strength is influenced by its moisture level during the hardening process: as the cement solidifies  the concrete shrinks.,Irrelevant
If site constraints prevent the concrete from contracting  tensile stresses will develop  weakening the concrete.,Irrelevant
To minimize this problem  concrete must be kept damp during the several days it requires to set and harden.,Relevant
Incoming oil seeds are passed over magnets to remove any trace metal before being dehulled  deskinned  or otherwise stripped of all extraneous material.,Relevant
In the case of cotton  the ginned seeds must be stripped of their lint as well as dehulled.,Relevant
In the case of corn  the kernel must undergo milling to separate the germ.,Relevant
The stripped seeds or nuts are then ground into coarse meal to provide more surface area to be pressed.,Relevant
Mechanized grooved rollers or hammer mills crush the material to the proper consistency.,Relevant
The meal is then heated to facilitate the extraction of the oil.,Relevant
While the procedure allows more oil to be pressed out  more impurities are also pressed out with the oil  and these must be removed before the oil can be deemed edible.,Relevant
The heated meal is then fed continuously into a screw press  which increases the pressure progressively as the meal passes through a slotted barrel.,Relevant
Pressure generally increases from 68 950 to 20 6850 kilopascals as the oil is squeezed out from the slots in the barrel  where it can be recovered.,Relevant
Soybeans are usually not pressed at all before solvent extraction  because they have relatively little oil  but most oil seeds with more oil are pressed and solvent-treated.,Relevant
After the initial oil has been recovered from the screw press  the oil cake remaining in the press is processed by solvent extraction to attain the maximum yield.,Relevant
A volatile hydrocarbon (most commonly hexane) dissolves the oil out of the oil cake  which is then recovered by distilling the light solvent out.,Relevant
The Blaw-Knox Rotocell is used to meet the demands of the United States soybean oil industry.,Relevant
In using this machine  flakes of meal are sent through wedge-shaped cells of a cylindrical vessel.,Relevant
The solvent then passes through the matter to be collected at the bottom.,Relevant
Also still in use by a significant number of manufacturers is the Bollman or Hansa-Muhle unit  in which oilseed flakes are placed in perforated baskets that circulate continuously.,Relevant
The solvent percolates through the matter which is periodically dumped and replaced.,Relevant
Ninety percent of the solvent remaining in the extracted oil simply evaporates  and  as it does  it is collected for reuse.,Relevant
The rest is retrieved with the use of a stripping column.,Relevant
The oil is boiled by steam  and the lighter hexane floats upward.,Relevant
As it condenses  it  too  is collected.,Relevant
The oil is next refined to remove color  odor  and bitterness.,Relevant
Refining consists of heating the oil to between 107 and 188 degrees Fahrenheit (40 and 85 degrees Celsius) and mixing an alkaline substance such as sodium hydroxide or sodium carbonate with it.,Irrelevant
Soap forms from the undesired fatty acids and the alkaline additive  and it is usually removed by centrifuge.,Relevant
The oil is further washed to remove traces of soap and then dried.,Relevant
Oils are also degummed at this time by treating them with water heated to between 188 and 206 degrees Fahrenheit (85 and 95 degrees Celsius)  steam  or water with acid.,Relevant
The gums  most of which are phosphatides  precipitate out  and the dregs are removed by centrifuge.,Relevant
Oil that will be heated (for use in cooking) is then bleached by filtering it through fuller s earth  activated carbon  or activated clays that absorb certain pigmented material from the oil.,Relevant
By contrast  oil that will undergo refrigeration (because it is intended for salad dressing  for example) is winterized—rapidly chilled and filtered to remove waxes.,Relevant
This procedure ensures that the oil will not partially solidify in the refrigerator.,Irrelevant
Finally  the oil is deodorized.,Relevant
In this process  steam is passed over hot oil in a vacuum at between 440 and 485 degrees Fahrenheit (225 and 250 degrees Celsius)  thus allowing the volatile taste and odor components to distill from the oil.,Relevant
Typically  citric acid at . 01 percent is also added to oil after deodorization to inactivate trace metals that might promote oxidation within the oil and hence shorten its shelf-life.,Relevant
The completely processed oil is then I V measured and poured into clean containers  usually plastic bottles for domestic oils to be sold in supermarkets  glass bottles for imports or domestic oils to be sold in specialty stores  or cans for imports (usually olive oil).,Relevant
First  tree trunks are stripped of bark and torn into small chips.,Relevant
Next  these chips are placed in a large  high-pressure tank called a batch digester  where they are cooked in a solution  or liquor  made of sodium hydroxide (NaOH) and several other ionic compounds such as sulfates  sulfides  and sulfites.,Relevant
These strongly alkaline chemicals dissolve the lignin  the glue-like substance that holds the individual wood fibers together in a tree trunk.,Relevant
When the pressure is released after several hours  the wood chips explode like popcorn into fluffy masses of fiber.,Relevant
After additional cleaning and refining steps  a consistent slurry of wood pulp is pumped to the paper-making machine  also known as a Fourdrinier machine.,Relevant
Gigantic  square structures up to 600 feet long (182.88 meters)  these machines contain a wire mesh in which the paper is initially formed.,Relevant
Next  the paper is fed into massive  steam-heated rollers and wide felt blankets that remove the water.,Relevant
At the end  the finished medium  or liner  is rolled for shipment.,Relevant
Rolls of kraft paper for corrugating are available in many sizes to fit the production equipment at different corrugating plants.,Irrelevant
The most common roll sizes are 67 inches (170.18 centimeters) wide and 87 inches (220.98 centimeters) wide.,Irrelevant
An 87-inch roll of heavier paper can weigh up to 6 000 pounds (2 724 kilograms).,Irrelevant
As many as 22 rolls of 87-inch paper can be loaded into one railroad boxcar for shipment to a corrugating plant.,Irrelevant
At the plant  the kraft paper is separated into different grades  which will be used for the medium and the liner.,Relevant
These different grades of corrugated cardboard can be made by combining different grades of kraft paper.,Irrelevant
A knowledgeable packaging specialist works with a customer to determine the strength required for the corrugated cardboard container being planned.,Relevant
Then  when a plant receives an order for containers  a product engineer specifies the combination of medium and liner to produce a cardboard to match the customer s requirement.,Relevant
Using powerful fork-lifts  skilled equipment operators select  move  and load rolls of kraft paper at one end of the corrugator.,Relevant
Corrugated cardboard manufacture includes two key steps: making kraft paper and corrugating the cardboard.,Relevant
Kraft paper involves pulping wood chips and then feeding the resulting paper substance through massive steam rollers that remove the water.,Relevant
Corrugating is also done in a machine that utilizes heavy rollers.,Relevant
One roll of cardboard is corrugated and then glued between two other layers (liners) by the same machine.,Relevant
The glue is then cured by passing the cardboard over heated rolls.,Relevant
One roll of medium is loaded to run through the corrugating rolls  and a roll of liner is fed into the corrugator to be joined with the corrugated medium.,Relevant
Liner from another roll travels up over the corrugating rolls along a flat structure called the bridge.,Relevant
This liner will be glued to the corrugated medium later in the process.,Relevant
